_index,DATE,ERR_ort,ERR_warmup_eager,ITER,TIME_ITER,capability,cpu,date_start,device,device_name,discrepancies_abs,discrepancies_rel,dtype,dump_folder,dump_ort,dynamic,executable,exporter,filename,flag_fake_tensor,flag_no_grad,flag_training,has_cuda,input_size,machine,mema_gpu_0_before_loading,mema_gpu_1_after_loading,mema_gpu_2_after_warmup,mema_gpu_3_empty_cache,mema_gpu_4_after_repeat,mema_gpu_4_reset,mema_gpu_5_after_export,mema_gpu_6_after_gcollect,mema_gpu_6_before_session,mema_gpu_7_after_session,mema_gpu_8_after_export_warmup,mema_gpu_9_after_export_repeat,memory_begin,memory_end,memory_gpu0_begin,memory_gpu0_end,memory_gpu0_mean,memory_gpu0_n,memory_gpu0_peak,memory_gpu1_begin,memory_gpu1_end,memory_gpu1_mean,memory_gpu1_n,memory_gpu1_peak,memory_gpu2_begin,memory_gpu2_end,memory_gpu2_mean,memory_gpu2_n,memory_gpu2_peak,memory_gpu3_begin,memory_gpu3_end,memory_gpu3_mean,memory_gpu3_n,memory_gpu3_peak,memory_gpu4_begin,memory_gpu4_end,memory_gpu4_mean,memory_gpu4_n,memory_gpu4_peak,memory_gpu5_begin,memory_gpu5_end,memory_gpu5_mean,memory_gpu5_n,memory_gpu5_peak,memory_gpu6_begin,memory_gpu6_end,memory_gpu6_mean,memory_gpu6_n,memory_gpu6_peak,memory_gpu7_begin,memory_gpu7_end,memory_gpu7_mean,memory_gpu7_n,memory_gpu7_peak,memory_mean,memory_n,memory_peak,model,model_name,nvtx,onnx_filesize,onnx_input_names,onnx_model,onnx_n_functions,onnx_n_initializer,onnx_n_inputs,onnx_n_nodes,onnx_n_outputs,onnx_n_sequence,onnx_n_sparse_initializer,onnx_optimized,onnx_output_names,op_onnx_Add,op_onnx_BatchNormalization,op_onnx_Cast,op_onnx_Concat,op_onnx_Constant,op_onnx_Conv,op_onnx_Div,op_onnx_Gather,op_onnx_GatherND,op_onnx_Gemm,op_onnx_HardSwish,op_onnx_LayerNormalization,op_onnx_LeakyRelu,op_onnx_MaxPool,op_onnx_Mul,op_onnx_ReduceMax,op_onnx_ReduceMean,op_onnx_Relu,op_onnx_Reshape,op_onnx_Sigmoid,op_onnx_Slice,op_onnx_Transpose,op_onnx_Unsqueeze,op_onnx_initializer,op_onnx_pkg.onnxscript.torch_lib_aten_addcmul|folded_24,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_17,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_18,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_19,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_20,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_21,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_22,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_23,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_24,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_25,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_26,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_27,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_28,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_29,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_30,op_onnx_pkg.onnxscript.torch_lib_aten_add|folded_31,op_onnx_pkg.onnxscript.torch_lib_aten_hardtanh|folded_0,op_onnx_pkg.onnxscript.torch_lib_aten_hardtanh|folded_34,op_onnx_pkg.timm.1.0.7_timm_layers_adaptive_avgmax_pool_SelectAdaptivePool2d_model_global_pool_1,op_onnx_pkg.timm.1.0.7_timm_layers_adaptive_avgmax_pool_SelectAdaptivePool2d_model_pooling_1,op_onnx_pkg.timm.1.0.7_timm_layers_classifier_ClassifierHead_model_head_1,op_onnx_pkg.timm.1.0.7_timm_layers_classifier_NormMlpClassifierHead_model_head_1,op_onnx_pkg.timm.1.0.7_timm_layers_conv2d_same_Conv2dSame_model_conv_stem_1,op_onnx_pkg.timm.1.0.7_timm_layers_conv_bn_act_ConvNormAct_model_conv_0_1,op_onnx_pkg.timm.1.0.7_timm_layers_linear_Linear_model_classifier_1,op_onnx_pkg.timm.1.0.7_timm_layers_norm_LayerNorm2d_model_head_norm_1,op_onnx_pkg.timm.1.0.7_timm_layers_norm_LayerNorm2d_model_stem_1_1,op_onnx_pkg.timm.1.0.7_timm_layers_norm_act_BatchNormAct2d_model_bn1_1,op_onnx_pkg.timm.1.0.7_timm_layers_norm_act_BatchNormAct2d_model_bn2_1,op_onnx_pkg.timm.1.0.7_timm_layers_norm_act_BatchNormAct2d_model_final_conv_bn_1,op_onnx_pkg.timm.1.0.7_timm_layers_norm_act_BatchNormAct2d_model_stem_bn_1,op_onnx_pkg.timm.1.0.7_timm_layers_patch_embed_PatchEmbed_model_patch_embed1_1,op_onnx_pkg.timm.1.0.7_timm_layers_patch_embed_PatchEmbed_model_patch_embed2_1,op_onnx_pkg.timm.1.0.7_timm_layers_patch_embed_PatchEmbed_model_patch_embed3_1,op_onnx_pkg.timm.1.0.7_timm_layers_patch_embed_PatchEmbed_model_patch_embed4_1,op_onnx_pkg.timm.1.0.7_timm_layers_patch_embed_PatchEmbed_model_patch_embed_1,op_onnx_pkg.timm.1.0.7_timm_layers_patch_embed_PatchEmbed_model_stem_1,op_onnx_pkg.timm.1.0.7_timm_layers_std_conv_ScaledStdConv2dSame_model_final_conv_1,op_onnx_pkg.timm.1.0.7_timm_layers_std_conv_ScaledStdConv2d_model_final_conv_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_0_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_10_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_11_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_1_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_2_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_3_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_4_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_5_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_6_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_7_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_8_1,op_onnx_pkg.timm.1.0.7_timm_models_beit_Block_model_blocks_9_1,op_onnx_pkg.timm.1.0.7_timm_models_byobnet_RepVggBlock_model_stem_1,op_onnx_pkg.timm.1.0.7_timm_models_byobnet_Stem_model_stem_1,op_onnx_pkg.timm.1.0.7_timm_models_cait_LayerScaleBlockClassAttn_model_blocks_token_only_0_1,op_onnx_pkg.timm.1.0.7_timm_models_cait_LayerScaleBlockClassAttn_model_blocks_token_only_1_1,op_onnx_pkg.timm.1.0.7_timm_models_coat_SerialBlock_model_serial_blocks1_0_1,op_onnx_pkg.timm.1.0.7_timm_models_coat_SerialBlock_model_serial_blocks1_1_1,op_onnx_pkg.timm.1.0.7_timm_models_coat_SerialBlock_model_serial_blocks2_0_1,op_onnx_pkg.timm.1.0.7_timm_models_coat_SerialBlock_model_serial_blocks2_1_1,op_onnx_pkg.timm.1.0.7_timm_models_coat_SerialBlock_model_serial_blocks3_0_1,op_onnx_pkg.timm.1.0.7_timm_models_coat_SerialBlock_model_serial_blocks3_1_1,op_onnx_pkg.timm.1.0.7_timm_models_coat_SerialBlock_model_serial_blocks4_0_1,op_onnx_pkg.timm.1.0.7_timm_models_coat_SerialBlock_model_serial_blocks4_1_1,op_onnx_pkg.timm.1.0.7_timm_models_crossvit_MultiScaleBlock_model_blocks_0_1,op_onnx_pkg.timm.1.0.7_timm_models_crossvit_MultiScaleBlock_model_blocks_1_1,op_onnx_pkg.timm.1.0.7_timm_models_crossvit_MultiScaleBlock_model_blocks_2_1,op_onnx_pkg.timm.1.0.7_timm_models_crossvit_PatchEmbed_model_patch_embed_0_1,op_onnx_pkg.timm.1.0.7_timm_models_crossvit_PatchEmbed_model_patch_embed_1_1,op_onnx_pkg.timm.1.0.7_timm_models_dla_DlaTree_model_level2_1,op_onnx_pkg.timm.1.0.7_timm_models_dla_DlaTree_model_level3_1,op_onnx_pkg.timm.1.0.7_timm_models_dla_DlaTree_model_level4_1,op_onnx_pkg.timm.1.0.7_timm_models_dla_DlaTree_model_level5_1,op_onnx_pkg.timm.1.0.7_timm_models_hrnet_HighResolutionModule_model_stage2_0_1,op_onnx_pkg.timm.1.0.7_timm_models_hrnet_SequentialList_model_stage3_1,op_onnx_pkg.timm.1.0.7_timm_models_hrnet_SequentialList_model_stage4_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionA_model_Mixed_5b_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionA_model_Mixed_5c_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionA_model_Mixed_5d_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionB_model_Mixed_6a_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionC_model_Mixed_6b_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionC_model_Mixed_6c_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionC_model_Mixed_6d_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionC_model_Mixed_6e_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionD_model_Mixed_7a_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionE_model_Mixed_7b_1,op_onnx_pkg.timm.1.0.7_timm_models_inception_v3_InceptionE_model_Mixed_7c_1,op_onnx_pkg.timm.1.0.7_timm_models_nfnet_GammaAct_model_final_act_1,op_onnx_pkg.timm.1.0.7_timm_models_pit_SequentialTuple_model_transformers_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_CellStem0_model_cell_stem_0_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_0_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_10_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_11_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_1_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_2_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_3_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_4_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_5_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_6_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_7_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_8_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_9_1,op_onnx_pkg.timm.1.0.7_timm_models_pnasnet_Cell_model_cell_stem_1_1,op_onnx_pkg.timm.1.0.7_timm_models_regnet_Bottleneck_model_s1_b1_1,op_onnx_pkg.timm.1.0.7_timm_models_regnet_Bottleneck_model_s2_b1_1,op_onnx_pkg.timm.1.0.7_timm_models_regnet_RegStage_model_s3_1,op_onnx_pkg.timm.1.0.7_timm_models_regnet_RegStage_model_s4_1,op_onnx_pkg.timm.1.0.7_timm_models_resnet_Bottleneck_model_incre_modules_0_0_1,op_onnx_pkg.timm.1.0.7_timm_models_resnet_Bottleneck_model_incre_modules_1_0_1,op_onnx_pkg.timm.1.0.7_timm_models_resnet_Bottleneck_model_incre_modules_2_0_1,op_onnx_pkg.timm.1.0.7_timm_models_resnet_Bottleneck_model_incre_modules_3_0_1,op_onnx_pkg.timm.1.0.7_timm_models_selecsls_SequentialList_model_features_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_0_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_10_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_11_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_1_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_2_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_3_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_4_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_5_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_6_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_7_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_8_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_Block_model_blocks_9_1,op_onnx_pkg.timm.1.0.7_timm_models_tnt_PixelEmbed_model_pixel_embed_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_0_0_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_0_1_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_0_2_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_1_0_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_1_1_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_1_2_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_1_3_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_0_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_10_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_11_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_12_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_13_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_14_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_15_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_16_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_17_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_1_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_2_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_3_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_4_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_5_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_6_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_7_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_8_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_2_9_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_3_0_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_3_1_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_Block_model_blocks_3_2_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_PatchEmbed_model_patch_embeds_0_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_PatchEmbed_model_patch_embeds_1_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_PatchEmbed_model_patch_embeds_2_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_PatchEmbed_model_patch_embeds_3_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_PosConv_model_pos_block_0_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_PosConv_model_pos_block_1_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_PosConv_model_pos_block_2_1,op_onnx_pkg.timm.1.0.7_timm_models_twins_PosConv_model_pos_block_3_1,op_onnx_pkg.timm.1.0.7_timm_models_volo_ClassBlock_model_post_network_0_1,op_onnx_pkg.timm.1.0.7_timm_models_volo_ClassBlock_model_post_network_1_1,op_onnx_pkg.timm.1.0.7_timm_models_volo_Downsample_model_network_1_1,op_onnx_pkg.timm.1.0.7_timm_models_volo_Transformer_model_network_4_0_1,op_onnx_pkg.timm.1.0.7_timm_models_volo_Transformer_model_network_4_1_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_ClassAttentionBlock_model_cls_attn_blocks_0_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_ClassAttentionBlock_model_cls_attn_blocks_1_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_ConvPatchEmbed_model_patch_embed_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_PositionalEncodingFourier_model_pos_embed_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_0_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_10_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_11_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_12_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_13_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_14_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_15_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_16_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_17_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_18_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_19_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_1_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_20_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_21_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_22_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_23_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_2_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_3_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_4_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_5_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_6_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_7_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_8_1,op_onnx_pkg.timm.1.0.7_timm_models_xcit_XCABlock_model_blocks_9_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_base_layer_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_blocks_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_conv1_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_downsamp_modules_0_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_downsamp_modules_1_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_downsamp_modules_2_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_features_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_final_layer_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_head_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_layer1_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_layer2_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_layer3_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_layer4_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_layers_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_level0_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_level1_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_network_0_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_network_2_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_network_3_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_patch_embed_conv_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_stage1_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_stage2_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_stage3_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_stages_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_stem_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_transition1_0_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_transition1_1_0_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_transition2_2_0_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_container_Sequential_model_transition3_3_0_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_linear_Linear_model_aux_head_1,op_onnx_pkg.torch.2.5.0.dev20240723+cu118_torch_nn_modules_linear_Linear_model_proj_1,op_onnx_sparse_initializer,opt_patterns,output_data,output_size,params_dtype,params_size,part,processor,providers,quiet,repeat,speedup,speedup_increase,speedup_med,split_process,start,suite,target_opset,time_export,time_export_success,time_latency,time_latency_eager,time_latency_eager_t_max,time_latency_eager_t_med,time_latency_eager_t_min,time_latency_eager_t_qu,time_latency_eager_t_std,time_latency_t_max,time_latency_t_med,time_latency_t_min,time_latency_t_qu,time_latency_t_std,time_load,time_session,time_total,time_warmup,time_warmup_eager,verbose,version,version_onnx,version_onnxruntime,version_onnxscript,version_torch,version_transformers,warmup,ERROR,OUTPUT,CMD
beit_base_patch16_224-dynamo2,2024-07-24,,,0,31.59195901699991,7.0,40,2024-07-24,cuda,Tesla V100-SXM2-32GB,3.640625,2536.0,float16,.onnx_models,0,0,python,dynamo2,beit_base_patch16_224-dynamo2-cuda-torch.float16/model.onnx,False,True,False,True,9633792,x86_64,0,466023424,466023424.0,466023424.0,466023424.0,216771072.0,286595072.0,28705280.0,28705280.0,28705280.0,28705280.0,28705280.0,1006.59375,1920.10546875,273.9375,273.9375,273.9375,1641.0,273.9375,1279.5625,1281.5625,1281.3589655697745,1641.0,1281.5625,277.5625,277.5625,277.5625,1641.0,277.5625,273.9375,273.9375,273.9375,1641.0,273.9375,273.9375,273.9375,273.9375,1641.0,273.9375,273.9375,273.9375,273.9375,1641.0,273.9375,273.9375,273.9375,273.9375,1641.0,273.9375,273.9375,273.9375,273.9375,1641.0,273.9375,1676.8693512911334,1641.0,1,beit_base_patch16_224,beit_base_patch16_224,0,433099.0,l_args_0_,1.0,97.0,222.0,1.0,30.0,1.0,0.0,0.0,0.0,model_head_1,,,,1.0,10.0,,,,,1.0,,1.0,,,,,1.0,,,,2.0,1.0,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,64000.0,float16,86530984.0,,x86_64,CUDAExecutionProvider/CPUExecutionProvider,1,30,0.7024502346959104,-0.2975497653040896,0.8365771836622139,0,0,Timm,18,16.79476829700002,16.79499579800006,0.052183138566677674,0.036656057933331945,0.043925724999894555,0.04365392300002213,0.008164260000057766,0.008164260000057766/0.00828744100001586/0.036578671199936276/0.04355964270002914/0.04362924299996394/0.04365392300002213/0.04368838339996728/0.04371082299999216/0.04373576319999302/0.043798054000058075/0.043925724999894555,0.014035477804465105,0.05238618500004577,0.05218158449997645,0.052011685000024954,0.052011685000024954/0.052063784999995734/0.05211930600003143/0.05215545460006297/0.052172764800025105/0.05218158449997645/0.05219298440001694/0.05221172490005301/0.05224522520006758/0.05229361680002285/0.05238618500004577,8.473527969540664e-05,3.46748596000009,0.7566236999999774,25.390713179000045,0.06720533739999154,0.041190384800006544,1,3.11.9,1.16.1,1.18.0,0.1.0.dev20240723,2.5.0.dev20240723+cu118,4.43.1,10,site-pack,[2024-07-24 01:14:22_596] [] bb_,"[..beit_base_patch16_224 --exporter dynamo2 .. float16 --outpu"
